id_fact_check|fc_title|fc_url_poynter|fc_rl_fact_checker|fc_agency|fc_country|fc_date|id_tweet_replier|rep_user_id|rep_created_at|rep_text|rep_lang|rep_like_count|rep_rt_count|id_tweet_spreader|sp_user_id|sp_created_at|sp_text|sp_lang|sp_like_count|sp_rt_count
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541922156338204673|1429880511070101504|2022-06-28T23:11:04.000Z|"@DavidUphim @VoteoutTrudeau @yuckyminarchist @Orbosterva @LibbyKay188 @thatloudguymike @ComradeVero @JustinTrudeau Joe Rogan interview with Peter McCullough contains multiple false and unsubstantiated claims about the COVID-19 pandemic and vaccines
https://t.co/fPNGHoKtcM"|en|0|0|1541920568349528065|302844443|2022-06-28T23:04:45.000Z|@VoteoutTrudeau @Vickie77900969 @yuckyminarchist @Orbosterva @LibbyKay188 @thatloudguymike @ComradeVero @JustinTrudeau I think the 1000 published papers studying the #vaccineinjuries is going to be 50000 before lomg. Fixing the damage is going to be the next money spinner, if of course there's a pfarma industry left after this..... https://t.co/eTvpCxYCaM|en|0|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541900082332766208|1228240920027508736|2022-06-28T21:43:21.000Z|@GrahamsAccount1 @HeyNurseKat @SwaledaleMutton @Chicot57230736 @Sharky_vs_Evil @mancmenace1 @JosefKalfsGran @RadioRow1 @scientistabe @msabouri @TravIsScience @1984PinkPanther @HimmerWesley @iiiiii_x_iiiiii @redheadlass1402 @Cam_Knoll @MrSausager @AlixG_2 @VikiLovesFACS @BillGates @thesassymicrobe https://t.co/N9G83ls7In|qme|3|0|1541895400214466560|1471527923622592521|2022-06-28T21:24:45.000Z|@HeyNurseKat @SwaledaleMutton @Chicot57230736 @Sharky_vs_Evil @mancmenace1 @JosefKalfsGran @BreezerGalway @RadioRow1 @scientistabe @msabouri @TravIsScience @1984PinkPanther @HimmerWesley @iiiiii_x_iiiiii @redheadlass1402 @Cam_Knoll @MrSausager @AlixG_2 @VikiLovesFACS @BillGates @thesassymicrobe This article you've posted has no relevance to wrong information he has allegedly given.The article is about him using his links to a company he'd left. The other comments are backed up by zero evidence. He's treated successfully over 3000 patients for covid by early intervention|en|0|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541846293487788033|16443111|2022-06-28T18:09:37.000Z|@Esau_909 https://t.co/pprO16HK6q|qme|0|0|1541846036884426753|16443111|2022-06-28T18:08:35.000Z|@Esau_909 https://t.co/CRlkiLWi4B|qme|0|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541574676798922752|1518930570163765248|2022-06-28T00:10:18.000Z|"@dakroot @richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Here's the URL for McCullough's DISINFORMATION
https://t.co/Djjw9OTLoR"|en|1|0|1541571228489711623|1296580308473651203|2022-06-27T23:56:36.000Z|@ShockTraumaRN @richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Sorry. Missed the url. Hopefully there will be citations there. 🍻|en|0|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541567400851685377|1518930570163765248|2022-06-27T23:41:23.000Z|"@dakroot @richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth I am floored by amount of purposeful DISINFORMATION that came from McCullough

Read 18 instances here --&gt; https://t.co/Djjw9OTLoR

My favorite?

McCullough said ""COVID is not spread asymptomatically""

Try 50%"|en|2|0|1541561732505735168|1296580308473651203|2022-06-27T23:18:52.000Z|"@richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Maybe you’ll be the first person EVER, out of hundreds I’ve asked, to give me some specific quotes from Malone or McCullough you disagree with.

Then point me to a rebuttal. I will gladly take a look.

But you won’t…"|en|3|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541566544253255680|100573645|2022-06-27T23:37:59.000Z|"@dakroot @richykirsh @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Here's a detailed rebuttal of what Malone said in his Joe Rogan interview. 
https://t.co/Mxril8XNgh
And here's a rebuttal of the McCullough interview,
https://t.co/wRIqADoxcq
Lots of serious factual inaccuracies in both ."|en|0|0|1541561732505735168|1296580308473651203|2022-06-27T23:18:52.000Z|"@richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Maybe you’ll be the first person EVER, out of hundreds I’ve asked, to give me some specific quotes from Malone or McCullough you disagree with.

Then point me to a rebuttal. I will gladly take a look.

But you won’t…"|en|3|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1541562870147588097|797942807222697988|2022-06-27T23:23:23.000Z|@dakroot @richykirsh @krebiozen @AngryFleas @FvckYourFear @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Note particularly the simple ones that are not judgment calls, such as the claim that covid was the first use of an EUA. https://t.co/zcVTT8Bjcc https://t.co/tNjZw6wL6O|en|1|0|1541561732505735168|1296580308473651203|2022-06-27T23:18:52.000Z|"@richykirsh @krebiozen @AngryFleas @FvckYourFear @AndrewLazarus4 @djchicus @kath2cats @WalterTAllen @chimera414 @FukCorbyn @SkepticalMutant @joshisu5 @isabelltemple @JimeeLiberty @provaxtexan @TMzedg @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @TonyBaduy @dann58638436 @malo_j @kevinault @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @Frosty69B @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @PremierImproves @iiiiii_x_iiiiii @AspAlaAsnAsnTyr @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth Maybe you’ll be the first person EVER, out of hundreds I’ve asked, to give me some specific quotes from Malone or McCullough you disagree with.

Then point me to a rebuttal. I will gladly take a look.

But you won’t…"|en|3|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1540292612711763968|1395104982609891330|2022-06-24T11:15:50.000Z|"@128beatspm Oh, he's a liar. What a shock.

https://t.co/Bxpj4PLASw"|en|0|0|1534770757460496385|183965491|2022-06-09T05:33:57.000Z|Dr Peter McCollough says he’s seen no evidence the jabs work. Pointing out the Pfizer jabs killed more people than the placebos. https://t.co/uMG1JXC7OY|en|51|30
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1540189770109882369|1260395682|2022-06-24T04:27:11.000Z|"@Freelassie @keithamccluskey @Narvuntien @rockandroll432 @ScienceBlog3 @CrispyCX @rfeynmansBongos @Kenneth72712993 @BrknMan @JonathanHannah @IngersolRobert @Detaramebusters @robhon_ @Willard1951 @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @rln_nelson @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @QuBuBrasil @HalBrow68884227 @ponycar06 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @sandcastle1975 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @PLHartungRN @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a @DawnTJ90 @P_McCulloughMD Dubious source but as an indoctrinated antivaxxer I highly doubt you'll change your mind.

https://t.co/WQSdCjBMCs"|en|4|0|1540106758873546752|66037316|2022-06-23T22:57:19.000Z|@keithamccluskey @Narvuntien @rockandroll432 @ScienceBlog3 @CrispyCX @rfeynmansBongos @GlennCarr6 @Kenneth72712993 @BrknMan @JonathanHannah @IngersolRobert @Detaramebusters @robhon_ @Willard1951 @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @rln_nelson @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @QuBuBrasil @HalBrow68884227 @ponycar06 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @sandcastle1975 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @PLHartungRN @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a @DawnTJ90 @P_McCulloughMD #DrMcCullough #SpikeProtein https://t.co/xeBde61DOz|qme|1|0
63|FALSE: The pandemic was planned; the COVID-19 vaccines are experimental; previously infected people have “permanent immunity.”|https://www.poynter.org/?ifcn_misinformation=the-pandemic-was-planned-the-covid-19-vaccines-are-experimental-previously-infected-people-have-permanent-immunity|https://healthfeedback.org/claimreview/joe-rogan-interview-with-peter-mccullough-contains-multiple-false-and-unsubstantiated-claims-about-the-covid-19-pandemic-and-vaccines/|Science Feedback|United States|2021/12/20|1540142790495162370|1323988009935609857|2022-06-24T01:20:30.000Z|"@Freelassie @keithamccluskey @Narvuntien @rockandroll432 @ScienceBlog3 @CrispyCX @rfeynmansBongos @GlennCarr6 @Kenneth72712993 @BrknMan @JonathanHannah @IngersolRobert @Detaramebusters @robhon_ @Willard1951 @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @rln_nelson @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @QuBuBrasil @HalBrow68884227 @ponycar06 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @sandcastle1975 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a .@P_McCulloughMD did podcast interview with @JoeRogan 

What a joke

I am floored by amount of purposeful DISINFORMATION that came from McCullough

Read 18 instances here --&gt; https://t.co/RVnNvO3aRV

My favorite?

McCullough said ""COVID is not spread asymptomatically""

Try 50% https://t.co/EqNzSFyiii"|en|1|0|1540111591873679360|66037316|2022-06-23T23:16:32.000Z|@keithamccluskey @Narvuntien @rockandroll432 @ScienceBlog3 @CrispyCX @rfeynmansBongos @GlennCarr6 @Kenneth72712993 @BrknMan @JonathanHannah @IngersolRobert @Detaramebusters @robhon_ @Willard1951 @TWTThisIsNow @try2golf @Data79504085 @borngeek @Hji45519156 @rln_nelson @ammocrypta @Circular_Logic_ @Canadianworker2 @jimdtweet @BubbasRanch @QuBuBrasil @HalBrow68884227 @ponycar06 @RobMeekel @IanDJbrown2 @merphie77 @LunusOfGayTakes @JohnDublin10 @sandcastle1975 @Moderna5G_666 @4Clearsky @BluePittie @BluesElmwood @amcelha3 @chimera414 @GuyGadboisGuyG1 @FBen1964 @PLHartungRN @BlueBear0386 @HughCaperton @BigRakaDoc @organicdot @91996340e81d45a @DawnTJ90 @l0sts0ulforever I trust Dr. McCullough and his medical expertise and experience.|en|0|0
